Var1,op,Var2,Result
16,m,1,16.0
17,p,11,28.0
5,p,4,9.0
13,p,3,16.0
3,s,18,-15.0
20,s,7,13.0
11,s,19,-8.0
15,d,19,0.7894736842105263
2,p,19,21.0
0,p,1,1.0
5,m,18,90.0
13,d,3,4.333333333333333
4,m,5,20.0
12,d,8,1.5
2,m,16,32.0
11,m,19,209.0
0,s,14,-14.0
7,m,0,0.0
11,s,6,5.0
7,d,2,3.5
20,d,20,1.0
14,p,17,31.0
9,d,10,0.9
9,m,14,126.0
7,p,14,21.0
3,m,19,57.0
11,p,6,17.0
2,d,14,0.14285714285714285
13,d,13,1.0
10,m,1,10.0
5,d,15,0.3333333333333333
2,p,4,6.0
18,p,5,23.0
20,d,10,2.0
17,d,1,17.0
2,p,19,21.0
4,s,4,0.0
2,d,3,0.6666666666666666
15,d,20,0.75
0,d,12,0.0
20,s,13,7.0
10,s,7,3.0
4,d,6,0.6666666666666666
3,m,17,51.0
18,p,4,22.0
4,m,12,48.0
20,m,16,320.0
13,d,7,1.8571428571428572
2,m,2,4.0
4,m,19,76.0
6,p,0,6.0
0,d,7,0.0
10,s,7,3.0
7,s,2,5.0
4,d,8,0.5
11,d,19,0.5789473684210527
12,s,19,-7.0
4,m,15,60.0
3,s,15,-12.0
15,m,13,195.0
18,m,2,36.0
6,s,16,-10.0
1,p,3,4.0
8,d,0,0.0
11,d,5,2.2
12,s,9,3.0
13,s,14,-1.0
11,s,2,9.0
15,m,5,75.0
10,s,11,-1.0
7,m,15,105.0
12,d,10,1.2
19,d,15,1.2666666666666666
8,d,16,0.5
16,d,9,1.7777777777777777
5,m,5,25.0
18,m,9,162.0
3,m,0,0.0
13,s,20,-7.0
10,d,0,0.0
18,d,4,4.5
10,m,12,120.0
3,p,4,7.0
13,d,4,3.25
13,s,15,-2.0
19,m,7,133.0
0,d,19,0.0
18,m,6,108.0
8,p,4,12.0
4,p,18,22.0
9,m,13,117.0
0,s,5,-5.0
6,d,9,0.6666666666666666
14,p,17,31.0
9,d,11,0.8181818181818182
18,s,14,4.0
11,m,3,33.0
20,d,1,20.0
0,s,6,-6.0
20,s,19,1.0
2,d,9,0.2222222222222222
17,s,4,13.0
6,s,14,-8.0
1,m,18,18.0
10,d,2,5.0
15,d,12,1.25
0,s,12,-12.0
13,s,20,-7.0
4,d,16,0.25
6,p,0,6.0
2,s,4,-2.0
0,m,1,0.0
16,s,8,8.0
12,s,8,4.0
6,d,6,1.0
14,d,18,0.7777777777777778
0,s,16,-16.0
17,d,19,0.8947368421052632
15,p,20,35.0
6,p,12,18.0
10,m,20,200.0
19,d,9,2.111111111111111
19,p,4,23.0
17,d,11,1.5454545454545454
8,p,18,26.0
3,s,6,-3.0
8,m,19,152.0
2,s,18,-16.0
11,p,1,12.0
2,m,3,6.0
9,p,12,21.0
15,p,11,26.0
17,s,1,16.0
16,p,16,32.0
9,p,8,17.0
1,p,9,10.0
8,p,7,15.0
11,d,12,0.9166666666666666
16,p,10,26.0
6,s,10,-4.0
16,p,20,36.0
8,s,16,-8.0
15,d,9,1.6666666666666667
10,p,11,21.0
6,p,1,7.0
3,m,12,36.0
12,d,9,1.3333333333333333
3,d,15,0.2
17,p,8,25.0
2,p,19,21.0
4,p,14,18.0
12,s,19,-7.0
15,d,3,5.0
2,m,3,6.0
16,d,12,1.3333333333333333
16,p,13,29.0
2,d,18,0.1111111111111111
12,m,14,168.0
18,s,16,2.0
6,d,5,1.2
2,p,15,17.0
10,m,0,0.0
17,m,6,102.0
6,m,8,48.0
20,p,17,37.0
18,d,11,1.6363636363636365
10,s,14,-4.0
17,s,11,6.0
11,s,7,4.0
18,s,20,-2.0
9,d,5,1.8
12,p,4,16.0
14,m,15,210.0
17,p,1,18.0
10,m,17,170.0
13,d,13,1.0
19,p,6,25.0
6,s,0,6.0
16,s,10,6.0
5,s,14,-9.0
15,d,12,1.25
18,s,17,1.0
8,p,10,18.0
20,p,11,31.0
5,s,10,-5.0
16,m,11,176.0
13,s,3,10.0
0,d,17,0.0
6,d,0,0.0
4,d,0,0.0
7,s,17,-10.0
15,d,15,1.0
14,p,3,17.0
16,s,9,7.0
10,d,4,2.5
20,d,16,1.25
6,p,0,6.0
0,p,14,14.0
4,p,2,6.0
4,s,8,-4.0
6,m,9,54.0
15,p,6,21.0
11,d,15,0.7333333333333333
15,d,3,5.0
3,d,18,0.16666666666666666
3,m,12,36.0
19,m,13,247.0
12,d,12,1.0
13,p,9,22.0
19,d,19,1.0
16,s,7,9.0
9,p,8,17.0
0,m,19,0.0
4,m,5,20.0
4,m,12,48.0
6,s,14,-8.0
5,p,4,9.0
18,m,2,36.0
7,p,19,26.0
14,m,0,0.0
9,s,15,-6.0
13,p,1,14.0
10,p,15,25.0
2,p,10,12.0
3,p,1,4.0
12,d,4,3.0
0,p,0,0.0
4,m,12,48.0
17,s,18,-1.0
8,m,14,112.0
19,s,14,5.0
7,m,10,70.0
16,s,16,0.0
11,p,15,26.0
19,p,5,24.0
9,d,18,0.5
15,p,18,33.0
8,s,12,-4.0
16,d,13,1.2307692307692308
9,s,7,2.0
0,p,6,6.0
15,d,4,3.75
13,s,11,2.0
16,m,4,64.0
12,m,17,204.0
8,s,18,-10.0
15,m,4,60.0
0,p,1,1.0
4,d,0,0.0
1,m,2,2.0
12,m,0,0.0
2,p,18,20.0
17,m,10,170.0
6,d,4,1.5
3,s,12,-9.0
1,s,20,-19.0
7,d,10,0.7
20,d,6,3.3333333333333335
19,p,6,25.0
2,p,1,3.0
1,p,18,19.0
16,s,19,-3.0
2,d,17,0.11764705882352941
16,p,3,19.0
9,p,17,26.0
5,s,16,-11.0
10,p,8,18.0
10,s,17,-7.0
19,s,1,18.0
1,s,8,-7.0
20,d,14,1.4285714285714286
13,s,2,11.0
13,s,12,1.0
17,p,20,37.0
16,s,2,14.0
4,d,20,0.2
16,m,2,32.0
18,d,9,2.0
8,p,14,22.0
11,p,7,18.0
2,m,1,2.0
17,s,6,11.0
0,d,19,0.0
15,d,6,2.5
19,m,16,304.0
4,p,3,7.0
9,d,4,2.25
19,d,7,2.7142857142857144
13,p,11,24.0
3,d,12,0.25
13,p,15,28.0
16,d,15,1.0666666666666667
12,s,4,8.0
13,d,7,1.8571428571428572
17,m,16,272.0
0,d,2,0.0
20,d,5,4.0
12,s,5,7.0
5,d,13,0.38461538461538464
13,p,14,27.0
18,d,6,3.0
20,p,12,32.0
12,s,10,2.0
5,p,17,22.0
14,s,9,5.0
10,p,18,28.0
4,m,10,40.0
19,d,15,1.2666666666666666
14,d,4,3.5
10,d,19,0.5263157894736842
12,p,9,21.0
17,m,6,102.0
17,m,0,0.0
0,m,2,0.0
3,p,14,17.0
12,d,10,1.2
17,s,18,-1.0
18,s,2,16.0
18,d,11,1.6363636363636365
11,d,2,5.5
2,p,20,22.0
9,d,16,0.5625
1,m,1,1.0
1,s,0,1.0
8,s,8,0.0
16,d,14,1.1428571428571428
11,d,20,0.55
1,s,20,-19.0
20,s,0,20.0
18,p,6,24.0
3,s,3,0.0
10,p,20,30.0
2,d,20,0.1
20,d,1,20.0
8,p,5,13.0
12,m,20,240.0
4,s,5,-1.0
7,d,6,1.1666666666666667
19,p,6,25.0
20,p,17,37.0
12,p,5,17.0
0,s,15,-15.0
0,m,4,0.0
5,d,12,0.4166666666666667
4,d,8,0.5
11,d,7,1.5714285714285714
20,p,9,29.0
10,p,15,25.0
20,m,8,160.0
12,m,19,228.0
13,m,15,195.0
1,d,12,0.08333333333333333
6,m,11,66.0
8,s,11,-3.0
8,p,10,18.0
8,d,12,0.6666666666666666
17,d,17,1.0
11,s,16,-5.0
8,s,16,-8.0
9,s,17,-8.0
11,d,20,0.55
20,d,5,4.0
15,d,6,2.5
12,m,9,108.0
7,p,4,11.0
14,m,15,210.0
16,p,15,31.0
16,m,19,304.0
7,d,5,1.4
19,s,17,2.0
20,m,8,160.0
7,m,13,91.0
17,m,1,17.0
0,m,9,0.0
1,p,11,12.0
19,m,5,95.0
12,s,14,-2.0
0,d,1,0.0
6,s,8,-2.0
19,p,6,25.0
14,s,14,0.0
15,m,4,60.0
8,m,20,160.0
20,s,0,20.0
17,p,0,17.0
13,m,4,52.0
17,p,11,28.0
11,s,1,10.0
20,m,0,0.0
10,s,0,10.0
17,m,3,51.0
6,s,10,-4.0
2,d,4,0.5
19,s,8,11.0
7,m,15,105.0
6,p,2,8.0
3,s,4,-1.0
11,p,18,29.0
8,d,5,1.6
11,d,5,2.2
8,d,4,2.0
12,m,5,60.0
3,m,1,3.0
15,s,7,8.0
17,m,11,187.0
9,p,10,19.0
8,d,20,0.4
1,p,19,20.0
18,m,7,126.0
3,d,2,1.5
9,m,11,99.0
10,d,7,1.4285714285714286
1,s,13,-12.0
15,p,5,20.0
13,s,14,-1.0
7,m,14,98.0
12,s,3,9.0
2,d,10,0.2
11,s,13,-2.0
13,p,8,21.0
5,p,13,18.0
16,p,8,24.0
16,d,20,0.8
12,p,5,17.0
18,p,19,37.0
13,s,18,-5.0
2,d,19,0.10526315789473684
7,s,0,7.0
19,m,19,361.0
2,d,13,0.15384615384615385
1,m,9,9.0
1,s,10,-9.0
4,d,13,0.3076923076923077
7,s,3,4.0
6,s,8,-2.0
16,p,17,33.0
9,m,16,144.0
2,s,9,-7.0
1,m,4,4.0
19,d,7,2.7142857142857144
9,p,11,20.0
4,s,17,-13.0
7,s,3,4.0
8,d,4,2.0
11,d,11,1.0
12,s,14,-2.0
19,p,19,38.0
3,m,10,30.0
18,m,0,0.0
20,s,8,12.0
2,s,16,-14.0
20,s,9,11.0
13,m,19,247.0
7,p,2,9.0
20,d,5,4.0
15,p,3,18.0
10,d,0,0.0
4,p,18,22.0
14,s,19,-5.0
12,p,10,22.0
14,s,6,8.0
16,d,3,5.333333333333333
4,p,19,23.0
1,d,16,0.0625
7,s,19,-12.0
5,s,3,2.0
12,p,18,30.0
10,s,14,-4.0
14,d,13,1.0769230769230769
3,m,0,0.0
4,d,18,0.2222222222222222
15,d,0,0.0
20,m,9,180.0
19,p,19,38.0
11,p,6,17.0
8,m,8,64.0
1,s,0,1.0
0,d,4,0.0
16,d,7,2.2857142857142856
17,p,19,36.0
6,m,9,54.0
1,m,5,5.0
16,d,12,1.3333333333333333
12,s,1,11.0
20,m,1,20.0
0,s,19,-19.0
8,d,13,0.6153846153846154
11,p,9,20.0
17,s,4,13.0
13,p,17,30.0
1,s,2,-1.0
17,d,4,4.25
5,p,2,7.0
10,s,3,7.0
7,d,8,0.875
1,m,3,3.0
5,p,4,9.0
3,s,7,-4.0
11,s,7,4.0
1,s,17,-16.0
2,p,12,14.0
20,s,13,7.0
13,s,0,13.0
17,p,18,35.0
20,s,15,5.0
12,p,19,31.0
14,m,16,224.0
20,d,15,1.3333333333333333
15,p,5,20.0
1,m,0,0.0
4,m,2,8.0
3,d,1,3.0
0,p,14,14.0
13,m,7,91.0
17,p,11,28.0
20,m,17,340.0
3,s,5,-2.0
14,m,0,0.0
2,p,3,5.0
19,m,8,152.0
11,m,8,88.0
13,d,19,0.6842105263157895
4,d,19,0.21052631578947367
11,d,10,1.1
3,s,19,-16.0
14,d,13,1.0769230769230769
2,d,7,0.2857142857142857
14,d,3,4.666666666666667
4,s,13,-9.0
18,d,11,1.6363636363636365
3,d,4,0.75
12,s,14,-2.0
0,m,11,0.0
15,d,6,2.5
3,d,6,0.5
9,s,1,8.0
4,m,6,24.0
12,m,2,24.0
9,d,12,0.75
5,d,15,0.3333333333333333
6,p,6,12.0
9,p,3,12.0
14,p,13,27.0
9,p,5,14.0
11,m,5,55.0
16,p,7,23.0
19,d,12,1.5833333333333333
6,m,13,78.0
15,m,0,0.0
12,d,10,1.2
17,d,18,0.9444444444444444
18,d,16,1.125
0,d,6,0.0
17,s,17,0.0
0,m,0,0.0
17,d,7,2.4285714285714284
19,s,20,-1.0
12,p,7,19.0
11,s,18,-7.0
4,p,19,23.0
20,d,5,4.0
1,m,12,12.0
19,m,7,133.0
2,m,1,2.0
1,s,12,-11.0
18,p,3,21.0
17,s,14,3.0
4,s,16,-12.0
8,p,15,23.0
16,p,6,22.0
2,p,17,19.0
14,d,18,0.7777777777777778
20,d,1,20.0
10,m,14,140.0
18,m,15,270.0
18,d,19,0.9473684210526315
19,p,19,38.0
10,s,5,5.0
3,p,15,18.0
3,d,8,0.375
10,m,13,130.0
16,p,3,19.0
0,p,13,13.0
15,m,6,90.0
13,p,7,20.0
13,p,6,19.0
5,d,19,0.2631578947368421
11,d,11,1.0
5,p,13,18.0
13,m,19,247.0
19,s,13,6.0
15,p,17,32.0
2,s,18,-16.0
16,p,18,34.0
12,s,16,-4.0
1,s,3,-2.0
20,d,0,0.0
2,d,13,0.15384615384615385
11,s,6,5.0
3,s,12,-9.0
6,p,13,19.0
7,d,2,3.5
19,m,16,304.0
8,p,18,26.0
1,p,9,10.0
7,s,15,-8.0
19,m,11,209.0
11,m,16,176.0
16,m,7,112.0
13,p,7,20.0
4,m,15,60.0
6,s,19,-13.0
4,m,10,40.0
3,m,14,42.0
2,s,19,-17.0
10,p,17,27.0
20,d,8,2.5
13,p,5,18.0
5,d,6,0.8333333333333334
1,d,3,0.3333333333333333
7,m,18,126.0
11,p,8,19.0
6,m,17,102.0
10,p,7,17.0
10,s,12,-2.0
1,s,19,-18.0
0,d,15,0.0
16,p,10,26.0
20,d,18,1.1111111111111112
9,d,11,0.8181818181818182
4,m,20,80.0
1,s,17,-16.0
3,d,14,0.21428571428571427
20,m,6,120.0
20,d,2,10.0
12,p,16,28.0
2,s,6,-4.0
19,s,15,4.0
13,p,14,27.0
15,p,4,19.0
15,m,7,105.0
0,m,5,0.0
4,s,20,-16.0
20,m,5,100.0
3,s,19,-16.0
1,s,13,-12.0
5,d,7,0.7142857142857143
10,p,9,19.0
3,p,17,20.0
20,m,9,180.0
8,m,5,40.0
17,s,8,9.0
0,m,5,0.0
7,p,11,18.0
19,d,9,2.111111111111111
13,p,11,24.0
3,d,16,0.1875
2,d,10,0.2
8,m,0,0.0
3,d,9,0.3333333333333333
11,p,6,17.0
6,p,14,20.0
10,s,9,1.0
9,p,10,19.0
20,p,19,39.0
16,d,5,3.2
2,p,2,4.0
20,m,6,120.0
12,m,10,120.0
5,s,18,-13.0
1,s,20,-19.0
7,d,15,0.4666666666666667
12,d,13,0.9230769230769231
19,s,5,14.0
18,s,11,7.0
7,d,17,0.4117647058823529
2,m,18,36.0
2,s,2,0.0
19,s,0,19.0
9,m,4,36.0
20,s,20,0.0
9,d,0,0.0
13,s,5,8.0
8,s,13,-5.0
6,s,9,-3.0
7,s,8,-1.0
15,p,11,26.0
16,d,12,1.3333333333333333
19,p,8,27.0
16,m,13,208.0
9,m,5,45.0
7,s,17,-10.0
12,s,19,-7.0
17,m,10,170.0
0,m,14,0.0
6,p,10,16.0
18,s,11,7.0
17,m,20,340.0
19,d,8,2.375
20,s,0,20.0
18,d,13,1.3846153846153846
9,s,10,-1.0
10,p,19,29.0
15,m,12,180.0
1,d,8,0.125
3,s,17,-14.0
0,m,1,0.0
8,d,4,2.0
6,m,8,48.0
19,d,20,0.95
12,d,16,0.75
13,m,14,182.0
14,d,0,0.0
3,p,14,17.0
13,p,18,31.0
2,d,8,0.25
2,p,2,4.0
6,m,16,96.0
14,m,3,42.0
12,m,15,180.0
13,m,13,169.0
0,m,20,0.0
2,d,17,0.11764705882352941
0,d,3,0.0
15,m,9,135.0
18,s,5,13.0
9,m,6,54.0
19,d,20,0.95
18,m,16,288.0
0,m,8,0.0
0,m,20,0.0
13,s,13,0.0
15,m,10,150.0
1,m,4,4.0
5,d,17,0.29411764705882354
2,s,15,-13.0
10,p,14,24.0
9,s,1,8.0
10,s,1,9.0
17,d,10,1.7
13,d,5,2.6
9,p,16,25.0
20,s,13,7.0
16,m,20,320.0
18,d,7,2.5714285714285716
17,d,1,17.0
6,m,10,60.0
7,p,0,7.0
0,s,2,-2.0
14,d,17,0.8235294117647058
19,p,10,29.0
19,s,20,-1.0
0,m,9,0.0
4,d,15,0.26666666666666666
11,d,16,0.6875
15,s,1,14.0
12,d,10,1.2
4,s,1,3.0
13,m,6,78.0
9,s,9,0.0
20,m,19,380.0
12,d,16,0.75
7,p,7,14.0
17,s,2,15.0
6,m,7,42.0
14,p,13,27.0
15,d,1,15.0
7,d,3,2.3333333333333335
9,m,8,72.0
14,d,14,1.0
5,s,13,-8.0
12,d,7,1.7142857142857142
14,m,17,238.0
1,d,16,0.0625
15,d,8,1.875
11,m,19,209.0
9,s,20,-11.0
9,m,16,144.0
4,m,18,72.0
6,d,14,0.42857142857142855
8,s,0,8.0
15,d,12,1.25
13,d,17,0.7647058823529411
9,m,0,0.0
4,d,0,0.0
13,m,14,182.0
2,d,9,0.2222222222222222
11,m,6,66.0
2,m,2,4.0
15,s,6,9.0
1,p,19,20.0
1,p,20,21.0
18,p,8,26.0
13,d,11,1.1818181818181819
11,s,16,-5.0
7,m,9,63.0
10,m,7,70.0
20,m,13,260.0
7,s,10,-3.0
6,d,4,1.5
13,p,1,14.0
1,d,8,0.125
0,p,18,18.0
2,s,1,1.0
9,m,18,162.0
13,p,2,15.0
19,d,19,1.0
10,p,2,12.0
17,m,3,51.0
16,d,6,2.6666666666666665
8,d,12,0.6666666666666666
2,m,9,18.0
15,d,14,1.0714285714285714
2,d,16,0.125
16,p,15,31.0
8,d,14,0.5714285714285714
12,d,20,0.6
17,p,4,21.0
11,m,4,44.0
12,m,10,120.0
0,p,16,16.0
8,s,5,3.0
7,s,0,7.0
18,d,5,3.6
13,p,9,22.0
10,d,8,1.25
7,d,19,0.3684210526315789
5,p,4,9.0
8,m,1,8.0
2,p,6,8.0
17,d,12,1.4166666666666667
1,d,9,0.1111111111111111
9,s,14,-5.0
6,p,17,23.0
8,m,14,112.0
5,d,8,0.625
9,s,9,0.0
0,m,6,0.0
19,m,8,152.0
3,s,0,3.0
7,d,16,0.4375
20,m,7,140.0
2,d,17,0.11764705882352941
13,d,9,1.4444444444444444
15,p,9,24.0
6,s,2,4.0
11,s,2,9.0
0,m,4,0.0
16,s,11,5.0
8,m,13,104.0
17,m,2,34.0
6,m,19,114.0
20,p,5,25.0
15,m,17,255.0
10,p,19,29.0
18,m,16,288.0
2,d,5,0.4
10,p,11,21.0
12,m,14,168.0
19,s,5,14.0
17,p,6,23.0
18,m,7,126.0
17,p,18,35.0
17,p,1,18.0
6,p,17,23.0
8,s,12,-4.0
8,s,4,4.0
9,p,5,14.0
19,d,11,1.7272727272727273
7,p,1,8.0
5,m,2,10.0
4,s,15,-11.0
9,p,2,11.0
9,p,12,21.0
6,p,7,13.0
10,m,20,200.0
